eva,ds100,name,lat,lon,city_search_string,city,zip,filename
8000001,KA,Aachen Hbf,50.7678,6.091499,Aachen,Aachen,52064.0,
8070704,KASZ,Aachen Schanz,50.769861999999996,6.0738400000000015,Aachen,Aachen,52064.0,
8000404,KAW,Aachen West,50.780359999999995,6.070715,Aachen,Aachen,52072.0,
8000406,KARE,Aachen-Rothe Erde,50.77020200000001,6.116475,Aachen,Aachen,52066.0,
8000002,TA,Aalen Hbf,48.841013000000004,10.096271,Aalen,Aalen,73430.0,Aalen
8007826,KAB,Abenden,50.671085,6.4764589999999975,no-data,no-data,,
8000410,MABG,Abensberg,48.819456,11.84662,Abensberg,Abensberg,93326.0,
8000412,RAH,Achern,48.633990000000004,8.065324,Achern,Achern,77855.0,
8007001,RAHS,Achern Stadt,48.625735999999996,8.067706,no-data,no-data,,
8000413,HACH,Achim,53.01599,9.030447,Achim,Achim,28832.0,
8007291,RAK,Achkarren,48.060088,7.60787,no-data,no-data,,
8000414,HAMR,Achmer,52.390479,7.94216,Bramsche-Achmer,Bramsche-Achmer,49565.0,
8000416,AACW,Achterwehr,54.314913,9.964024,Achterwehr,Achterwehr,24239.0,
8000418,HADB,Adelebsen,51.577690000000004,9.760044,Adelebsen,Adelebsen,37139.0,
8000419,MAD,Adelschlag,48.84075900000001,11.211443,Adelschlag,Adelschlag,85111.0,
8000420,NADM,Adelsdorf(Mittelfr),49.474944,10.687041,Neuhof a.d.Zenn,Neuhof a.d.Zenn,90616.0,
8000423,RADN,Adelsheim Nord,49.42149000000001,9.392754,Osterburken,Osterburken,74706.0,
8000424,TAD,Adelsheim Ost,49.403123,9.395127,Adelsheim,Adelsheim,74740.0,
8011002,DADO,Adorf(Erzgeb),50.76385,12.873666,no-data,no-data,,
8010001,DAD,Adorf(Vogtl),50.323926,12.260789,Adorf,Adorf,8626.0,
8000431,TAF,Affaltrach,49.137832,9.379012,Obersulm,Obersulm,74182.0,
8000433,MAGD,Agatharied,47.765606,11.824472,Hausham,Hausham,83734.0,
8000434,AABG,Agathenburg,53.564111,9.531244000000001,Agathenburg,Agathenburg,21684.0,
8007445,RAG,Aglasterhausen,49.350097,8.990838,Aglasterhausen,Aglasterhausen,74858.0,
8000436,RA,Aha,47.833224,8.134349,Schluchsee,Schluchsee,79859.0,
8000437,EAHS,Ahaus,52.081681,7.016453,Ahaus,Ahaus,48683.0,
8087025,WABO,Ahlbeck Ostseetherme,53.944426,14.177287,no-data,no-data,,
8000441,EAHL,Ahlen(Westf),51.761062,7.895488,Ahlen,Ahlen ,59227.0,
8000442,HAHO,Ahlhorn,52.89932099999999,8.209429,Ahlhorn,Ahlhorn,26197.0,
8000443,HALT,Ahlten,52.376062,9.904613000000001,Lehrte,Lehrte,31275.0,
8000457,FATC,Ahnatal Casselbreite,51.36286,9.434061,no-data,no-data,,
8002675,FHEH,Ahnatal-Heckershausen,51.362991,9.422727,no-data,no-data,,
8006286,FWEI,Ahnatal-Weimar,51.363628999999996,9.391588,no-data,no-data,,
8001209,KBRU,Ahrbrück,50.489678999999995,6.972391,Ahrbrück,Ahrbrück,53506.0,
8000446,AAHR,Ahrensburg,53.669171,10.236206,Ahrensburg,Ahrensburg,22926.0,
8000480,AAHG,Ahrensburg-Gartenholz,53.68848199999999,10.251786,Ahrensburg,Ahrensburg,22926.0,
8011003,BAHR,Ahrensfelde,52.571375,13.565154000000001,Berlin,Berlin,12689.0,Berlin
8089188,BAF,Ahrensfelde (S),52.57124449999999,13.565551000000001,no-data,no-data,,
8011004,BAFR,Ahrensfelde Friedhof,52.580881999999995,13.573316,Ahrensfelde,Ahrensfelde,16356.0,
8011005,BAFN,Ahrensfelde Nord,52.590685,13.581985000000001,Ahrensfelde,Ahrensfelde ,16356.0,
8000448,KAH,Ahrweiler,50.546544,7.107071,Bad Neuenahr-Ahrweiler,Bad Neuenahr-Ahrweiler,53474.0,
8000449,KAHM,Ahrweiler Markt,50.544228000000004,7.0942289999999995,Bad Neuenahr-Ahrweiler,Bad Neuenahr-Ahrweiler,53474.0,
8000451,MAIC,Aich(Niederbay),48.417315,12.398163,no-data,no-data,,
8000452,MAI,Aichach,48.461117,11.122721,Aichach,Aichach,86551.0,
8000454,TAI,Aichstetten,47.887884,10.07494,Aichstetten,Aichstetten,88317.0,
8072132,MAID,Aindorf,47.987041999999995,12.357742,no-data,no-data,,
8000459,MAIN,Ainring,47.815033,12.964501,Ainring,Ainring,83404.0,
8000463,RAL,Albbruck,47.592234999999995,8.131774,Albbruck,Albbruck,79774.0,
8000464,AAL,Albersdorf,54.146319999999996,9.292150999999999,Albersdorf,Albersdorf,25767.0,
8000466,RAR,Albersweiler(Pfalz),49.21847,8.024464,Albersweiler,Albersweiler,76857.0,
723571,RETF,"Albgaubad, Ettlingen",48.936839,8.415256,no-data,no-data,,
8000468,FAG,Albig,49.771375,8.116579,Albig,Albig,55234.0,
8070252,FALH,Albisheim(Pfrimm),49.644776,8.096752,no-data,no-data,,
8017000,LALB,Albrechtshaus,51.642173,10.929267,no-data,no-data,,
8080040,BAS,Albrechtshof,52.549395999999994,13.128917000000001,Berlin,Berlin,13591.0,Berlin
8000471,FALS,Albshausen,50.545716,8.434869,Solms,Solms,35606.0,
8070096,RAM,Albsheim(Eis),49.580683,8.178998,Obrigheim,Obrigheim,67283.0,
8000473,TAE,Albstadt-Ebingen,48.21029,9.026962,Albstadt,Albstadt,72458.0,
8079089,TAEW,Albstadt-Ebingen West,48.21139,8.99698,Albstadt,Albstadt,72458.0,
8000474,TALO,Albstadt-Laufen Ort,48.222859,8.917316,Albstadt,Albstadt,72459.0,
8000475,TALT,Albstadt-Lautlingen,48.213638,8.95462,Albstadt,Albstadt,72459.0,
8000477,KALK,Aldekerk,51.435759000000004,6.412542,Kerken,Kerken,47647.0,
8000481,TALD,Aldingen(b Spaichingen),48.095845000000004,8.713033,Aldingen,Aldingen,78554.0,
8000482,MALH,Aletshausen,48.201313,10.383631,Aletshausen,Aletshausen,86480.0,
8017001,LAX,Alexisbad,51.648132000000004,11.115311,no-data,no-data,,
8000483,HALF,Alfeld(Leine),51.981417,9.817779,Alfeld,Alfeld ,31061.0,
8000486,HAHS,Alfhausen,52.50347141,7.9643380000000015,no-data,no-data,,
8000495,KALI,Alfter-Impekoven,50.711016,7.019831,Alfter,Alfter,53347.0,
8006516,KWIS,Alfter-Witterschlick,50.689698,7.026083,Alfter,Alfter,53347.0,
8000488,HALG,Algermissen,52.25188,9.966472,Algermissen,Algermissen,31191.0,
8000489,HALI,Aligse,52.403462,9.979349000000001,Lehrte,Lehrte,31275.0,
8000492,FADD,Allendorf(Dillkr),50.743811,8.185486000000001,Haiger,Haiger,35708.0,
8000493,FALD,Allendorf(Eder) Bf,51.025899,8.677197,no-data,no-data,,
8000496,RAB,Allensbach,47.714464,9.068852,Allensbach,Allensbach,78476.0,
8000498,NALB,Allersberg(Rothsee),49.262131,11.212572999999999,Allersberg,Allersberg,90584.0,
8000499,TALL,Allmendingen,48.327734,9.722382000000001,Allmendingen,Allmendingen,89604.0,
8000500,KALP,Alpen,51.583391999999996,6.518041,Alpen,Alpen,46519.0,
8000501,RALP,Alpirsbach,48.343809,8.398251,Alpirsbach,Alpirsbach,72275.0,
8000510,KADP,Alsdorf Poststraße,50.855748999999996,6.197075,no-data,no-data,,
8007078,EGNP,Alsdorf(Westerw),50.78089,7.890486,no-data,no-data,,
8000502,KADA,Alsdorf-Annapark,50.870517,6.156661,no-data,no-data,,
8000507,KADB,Alsdorf-Busch,50.876588,6.140586,no-data,no-data,,
8000521,KKEL,Alsdorf-Kellersberg,50.867527,6.1673540000000004,no-data,no-data,,
8000527,KMAD,Alsdorf-Mariadorf,50.861978,6.188454,no-data,no-data,,
8000505,SAZ,Alsenz,49.72749500000001,7.817189,Alsenz,Alsenz,67821.0,
8000350,FAFD,Alsfeld(Oberhess),50.750962,9.264297000000001,Alsfeld,Alsfeld,36304.0,
8000506,FAHM,Alsheim,49.765528,8.342462,Alsheim,Alsheim,67577.0,
8011011,WAHU,Alt Hüttendorf,52.957591,13.783574,Althüttendorf,Althüttendorf,16247.0,
8011014,BARO,Alt Rosenthal,52.550403,14.278626999999998,Vierlinden,Vierlinden,15306.0,
8011015,WAS,Alt Schwerin,53.512175,12.355756,no-data,no-data,,
8000508,TACH,Altbach,48.720393,9.382384,Altbach,Altbach,73776.0,
8000504,NADW,Altdorf West,49.391146,11.341467,Altdorf (b. Nürnberg),Altdorf (b. Nürnberg),90518.0,
8026354,MAF,Altdorf(Niederbay),48.554978999999996,12.102813000000001,no-data,no-data,,
8000509,NAD,Altdorf(b Nürnberg),49.390006,11.353530000000001,Altdorf (b. Nürnberg),Altdorf (b. Nürnberg),90518.0,
8011016,BAD,Altdöbern,51.65278,14.009235999999998,Luckaitztal,Luckaitztal,3229.0,
8000511,NAVE,Alte Veste,49.454322,10.972363,Fürth,Fürth,90768.0,
8011017,WAF,Altefähr,54.322927,13.141010000000001,Altefähr,Altefähr,18573.0,
8000513,EALN,Altena(Westf),51.301981,7.668808,Altena,Altena,58762.0,
8000514,KALT,Altenahr,50.515652,6.989707000000001,Altenahr,Altenahr,53505.0,
8000515,MALT,Altenau(Bay),47.64836500000001,11.017375,Saulgrub,Saulgrub,82442.0,
8011018,LALT,Altenbach,51.355868,12.682324000000001,Bennewitz,Bennewitz,4828.0,
8000517,SAB,Altenbamberg,49.786857,7.8307449999999985,Altenbamberg,Altenbamberg,55585.0,
8000004,HA,Altenbeken,51.766433,8.943319,Altenbeken,Altenbeken,33184.0,Altenbeken
8000518,EABG,Altenberge,52.052258,7.481303,Altenberge,Altenberge,48341.0,
8010003,LA,Altenburg,50.996648,12.444019,Altenburg,Altenburg,4600.0,
8000524,MANE,Altenerding,48.293572,11.901744,Erding,Erding,85435.0,
8000525,FATF,Altenfeld(Rhön),50.450897999999995,9.849725999999999,Gersfeld (Rhön),Gersfeld (Rhön),36129.0,
8000491,SALG,Altenglan,49.548643,7.4618410000000015,Altenglan,Altenglan,66885.0,
8000526,AAT,Altengörs,53.898695999999994,10.355554,Neuengörs,Neuengörs,23818.0,
8000530,FAHN,Altenhasungen,51.343540000000004,9.225736999999999,no-data,no-data,,
8000351,KAK,Altenkirchen(Westerwald),50.684418,7.638257,Altenkirchen,Altenkirchen ,57610.0,
8000533,MATM,Altenmarkt(Alz),47.999817,12.536027,no-data,no-data,,
8000537,EASE,Altenseelbach,50.783837,7.992398,Neunkirchen,Neunkirchen,57290.0,
8000538,FAST,Altenstadt(Hess),50.283398,8.943977,Altenstadt,Altenstadt,63674.0,
8000539,MASI,Altenstadt(Iller),48.161190999999995,10.109983,Altenstadt,Altenstadt,89281.0,
8000540,NALW,Altenstadt(Waldnaab),49.715678999999994,12.16487,Altenstadt a. d. Waldnaab,Altenstadt a. d. Waldnaab,92655.0,
8002886,FHTN,Altenstadt-Höchst,50.269767,8.923418,Altenstadt,Altenstadt,63674.0,
8003698,FLIN,Altenstadt-Lindheim,50.291334,8.978775,Altenstadt,Altenstadt,63674.0,
8011025,WATR,Altentreptow,53.692232999999995,13.242713,Altentreptow,Altentreptow,17087.0,
8011027,WALW,Altenwillershagen,54.25940600000001,12.572818,Altenwillershagen,Altenwillershagen,18320.0,
8011028,UACH,Altersbach,50.70064,10.544522,Altersbach,Altersbach,98587.0,
8011968,BJA,Altes Lager,52.017356,12.989048,Niedergörsdorf,no-data,,
8000544,RAT,Altglashütten-Falkau,47.859392,8.114113,Feldberg-Altglashütten,Feldberg-Altglashütten,79868.0,
8000545,MAHB,Althegnenberg,48.236374,11.063003,Althegnenberg,Althegnenberg,82278.0,
8000546,FAT,Altheim(Hess),49.923332,8.890906,Münster,Münster,64839.0,Münster
8011031,WAH,Althof,54.090442,11.922341000000001,Bad Doberan,Bad Doberan,18209.0,
8070591,TAG,Altingen(Württ),48.561927000000004,8.908852,no-data,no-data,,
712165,FKALR,"Altmarkt Regierungspräsidium, Kassel",51.316171999999995,9.504935000000001,no-data,no-data,,
8011033,DAMD,Altmittweida,50.968348,12.95969,Altmittweida,Altmittweida,9648.0,
8000553,FAMO,Altmorschen,51.067275,9.610756,Morschen,Morschen,34326.0,
8000556,MAMT,Altomünster,48.384918,11.255133,Altomünster,Altomünster,85250.0,
8070689,DAOR,Altoschatz-Rosenthal,51.287838,13.098595,no-data,no-data,,
8011034,BART,Altranft,52.76336800000001,14.082107,Bad Freienwalde (Oder),Bad Freienwalde (Oder),16259.0,
8000559,TAT,Altshausen,47.930838,9.551478,Altshausen,Altshausen,88361.0,
8000561,MATS,Altstädten(Allgäu),47.48855,10.280907000000001,Sonthofen,Sonthofen,87527.0,
8000562,TATN,Alttann,47.841214,9.793037,Wolfegg,Wolfegg,88364.0,
8000555,MAT,Altötting,48.221242,12.67479,no-data,no-data,,
8070185,AAV,Alveslohe,53.791456000000004,9.916375,no-data,no-data,,
8077275,FAZB,Alzenau Burg,50.08792800000001,9.07434,no-data,no-data,,
8077274,FAZUN,Alzenau Nord,50.089443,9.051385,no-data,no-data,,
8007275,FAZU,Alzenau(Unterfr),50.088716,9.065603,no-data,no-data,,
8000007,FALZ,Alzey,49.7502,8.109749,Alzey,Alzey,55232.0,
8000558,FAZS,Alzey Süd,49.738134,8.118732000000001,Alzey,Alzey,55232.0,
8007474,FAZW,Alzey West,49.74097800000001,8.107255,no-data,no-data,,
719498,FKBHA,"Am Kupferhammer, Kassel",51.294447,9.556139,no-data,no-data,,
715108,FKASA,"Am Stern, Kassel",51.318046,9.500261,no-data,no-data,,
712236,FKNZW,"Am Weinberg, Kassel",51.307553999999996,9.488197,no-data,no-data,,
8000566,NAM,Amberg,49.447616,11.862902,Amberg,Amberg,92224.0,
8070802,MAMG,Amerang,47.985834999999994,12.306297,no-data,no-data,,
8011029,UAMM,Ammern,51.233346000000004,10.458086,Mühlhausen (Thür),Mühlhausen (Thür),99974.0,
8000575,NAMB,Amorbach,49.645609,9.223147,no-data,no-data,,
8000576,MAPF,Ampfing,48.253949,12.410919,Ampfing,Ampfing,84539.0,
8011038,LAMS,Amsdorf,51.463561,11.71979,Amsdorf,Amsdorf,6317.0,
8079075,TAM M,Amstetten(W) Lokalbahn,48.577852,9.873959,no-data,no-data,,
8000577,TAM,Amstetten(Württ),48.578328000000006,9.872964999999999,Amstetten (Württ),Amstetten (Württ),73340.0,
8011039,DAMH,Amtshainersdorf,50.966322,14.232364000000002,Sebnitz - Amtshainersdorf,Sebnitz - Amtshainersdorf,1855.0,
8000331,KAND,Andernach,50.434542,7.404839,Andernach,Andernach,56626.0,Andernach
8000579,KANM,Angermund,51.330748,6.7818570000000005,Düsseldorf,Düsseldorf,40489.0,Düsseldorf
8010004,WA,Angermünde,53.015221,13.996360999999998,Angermünde,Angermünde,16278.0,
8011042,LANG,Angern-Rogätz,52.338464,11.759535000000001,Angern,Angern,39326.0,
8000580,FANG,Angersbach,50.63077,9.44726,Wartenberg,Wartenberg,36367.0,
8011043,LAG,Angersdorf,51.460407000000004,11.903139,Angersdorf,Angersdorf,6179.0,
8011044,WAK,Anklam,53.856102,13.701827,Anklam,Anklam,17389.0,
8011045,DABM,Annaberg-Buchholz Mitte,50.566790999999995,12.999077999999999,no-data,no-data,,
8010005,DAB,Annaberg-Buchholz Süd,50.555886,12.997404,no-data,no-data,,
8011047,DABU,Annaberg-Buchholz unterer Bf,50.57861,12.998313000000001,no-data,no-data,,
8011048,LAB,Annaburg,51.72868,13.032757,Annaburg,Annaburg,6925.0,
8000582,RAN,Annweiler am Trifels,49.205386,7.9661490000000015,Annweiler am Trifels,Annweiler am Trifels,76855.0,
8005257,RANS,Annweiler-Sarnstall,49.208725,7.937192,Annweiler am Trifels,Annweiler am Trifels,76855.0,
8000584,KANR,Anrath,51.285536,6.45023,Willich,Willich,47877.0,
8000009,NAN,Ansbach,49.298032,10.578239,Ansbach,Ansbach,91522.0,Ansbach
8011049,DATL,Antonsthal,50.500096,12.755449,no-data,no-data,,
8000588,NAWN,Anwanden,49.411691999999995,10.930396,Zirndorf,Zirndorf,90513.0,
8000589,FAZ,Anzefahr,50.845731,8.859589999999997,Kirchhain,Kirchhain,35274.0,
8000590,MAK,Anzenkirchen,48.434739,13.021996000000001,no-data,no-data,,
8007831,AAPS,Apensen,53.441667,9.612345,no-data,no-data,,
8011051,UAP,Apolda,51.03094,11.526136,Apolda,Apolda,99510.0,
8000596,RAP,Appenweier,48.541461,7.97319,Appenweier,Appenweier,77767.0,
8070304,HART,Arbste,52.78571899999999,8.993578,no-data,no-data,,
8000597,EARE,Ardey,51.481163,7.727175999999999,Fröndenberg (Ardey),Fröndenberg (Ardey),58730.0,
8011053,LAF,Arensdorf(Köthen),51.709511,12.007416000000001,Köthen (Anhalt),Köthen (Anhalt),6367.0,
8011054,UAR,Arenshausen,51.375166,9.968639,Arenshausen,Arenshausen,37318.0,
8000599,FAF,Arfurt(Lahn),50.40640300000001,8.211079,Runkel,Runkel,65594.0,
8000602,FARM,Armsheim,49.808372,8.074113,Armsheim,Armsheim,55288.0,
8000603,MANB,Arnbach,48.34132,11.344044,Schwabhausen,Schwabhausen,85247.0,
8000605,EARB,Arnsberg(Westf),51.405662,8.067965,Arnsberg,Arnsberg,59821.0,
8000606,NARG,Arnschwang,49.274608,12.8116,Arnschwang,Arnschwang,93473.0,
8010006,DAF,Arnsdorf(Dresden),51.092807,13.982211999999999,Arnsdorf,Arnsdorf,1477.0,
8010007,UA,Arnstadt Hbf,50.841939,10.948262,Arnstadt,Arnstadt,99310.0,
8011055,UASD,Arnstadt Süd,50.831084000000004,10.954958,Arnstadt,Arnstadt,99310.0,
8007343,NARR,Arrach,49.195364,13.002804,no-data,no-data,,
8000611,KARS,Arsbeck,51.152006,6.206563,Wegberg,Wegberg,41844.0,
8012440,UAT,Artern,51.36324000000001,11.310757,Artern,Artern,6556.0,
8000613,NAZ,Arzberg(Oberfr),50.054633,12.197692,Arzberg (Oberfr),Arzberg (Oberfr),95659.0,
8000010,NAH,Aschaffenburg Hbf,49.980557,9.143697,Aschaffenburg,Aschaffenburg,63739.0,Aschaffenburg
8000618,NAHF,Aschaffenburg Hochschule,49.974445,9.160416,Aschaffenburg,Aschaffenburg,63739.0,Aschaffenburg
8000619,NASU,Aschaffenburg Süd,49.968465,9.152586,Aschaffenburg,Aschaffenburg,63739.0,Aschaffenburg
8000621,MASC,Aschau(Chiemgau),47.779106,12.325564,Aschau,Aschau ,83229.0,
8000011,AAG,Ascheberg(Holst),54.148462,10.339481,Ascheberg (Holstein),Ascheberg (Holstein),24326.0,
8000623,EASB,Ascheberg(Westf),51.782990999999996,7.600749,Ascheberg,Ascheberg,59387.0,
8000624,HASD,Aschendorf,53.052179,7.337153,Papenburg,Papenburg,26871.0,Papenburg
8010009,LAL,Aschersleben,51.757121999999995,11.465689,Aschersleben,Aschersleben,6449.0,
8000627,AASN,Ashausen,53.36869300000001,10.145564,Stelle,Stelle,21435.0,
8000630,TAX,Asperg,48.907359,9.147797,Asperg,Asperg,71679.0,
8000625,RASH,Asselheim,49.57622,8.161602,Grünstadt,Grünstadt,67269.0,
8000632,FAS,Assenheim(Oberhess),50.30493900000001,8.812462,Niddatal,Niddatal,61194.0,
8000635,FAH,Assmannshausen,49.985324,7.867355,Rüdesheim am Rhein,Rüdesheim am Rhein,65385.0,
8000638,EAT,Attendorn,51.124644,7.908492999999999,Attendorn,Attendorn,57439.0,
8087039,EHOH,Attendorn-Hohen Hagen,51.090165,7.855281,Attendorn,Attendorn,57439.0,
8000643,RWSA,Au im Murgtal,48.718866999999996,8.362349,no-data,no-data,,
8000012,KAU,Au(Sieg),50.773765000000004,7.6565369999999975,Windeck,Windeck,51570.0,
8010010,DAU,Aue(Sachs),50.591682,12.698518,no-data,no-data,,
8010027,DAUS,Aue(Sachs) Erzgebirgsstadion,50.596641,12.70935,no-data,no-data,,
8000647,EAWN,Aue-Wingeshausen,51.051784999999995,8.290085000000001,Bad Berleburg,Bad Berleburg,57319.0,
8011057,UAE,Auehütte,50.719671999999996,10.416666000000001,Schmalkalden,Schmalkalden,98574.0,
8010011,DAUO,Auerbach(V) ob Bf,50.519135999999996,12.382054,Auerbach,Auerbach ,8209.0,
8010012,DAUU,Auerbach(V) unt Bf,50.511722,12.391421000000001,Auerbach,Auerbach ,8209.0,
8011059,DAUH,Auerbach(Vogtl) Hp,50.506955,12.379204,Auerbach,Auerbach ,8209.0,
8000649,RACH,"Auerbach(b Mosbach, Baden)",49.399563,9.223276,Elztal-Auerbach,Elztal-Auerbach,74834.0,
8000651,SAM,Auersmacher,49.14339809,7.04472464,Kleinblittersdorf,Kleinblittersdorf,66271.0,
8011060,UAS,Auerstedt,51.10203,11.590437,Auerstedt,Auerstedt,99518.0,
714006,FKNZA,"Auestadion, Kassel",51.299057,9.481278999999999,no-data,no-data,,
8000655,TAUF,Aufhausen(Württ),48.85613,10.317193,Bopfingen,Bopfingen,73441.0,
8000653,MAFE,Aufhausen(b Erding),48.274365,11.894375,Erding,Erding,85435.0,
721323,RKAG,"Augartenstraße, Karlsruhe",48.999807000000004,8.403184,no-data,no-data,,
8000657,RAUG,Auggen,47.789949,7.586788,Auggen,Auggen,79424.0,
8000658,MAHA,Augsburg Haunstetterstraße,48.355284999999995,10.900985,Augsburg,Augsburg,86161.0,Augsburg
8000013,MA,Augsburg Hbf,48.365441,10.88557,Augsburg,Augsburg,86150.0,Augsburg
8000659,MAGM,Augsburg Messe,48.338684,10.886086,Augsburg-Göggingen,Augsburg-Göggingen,86159.0,
8000660,MAMS,Augsburg Morellstr.,48.355089,10.892947999999999,Augsburg,Augsburg,86159.0,Augsburg
8000661,MAHZ,Augsburg-Hochzoll,48.352977,10.943375999999999,Augsburg,Augsburg,86163.0,Augsburg
8000662,MAOB,Augsburg-Oberhausen,48.380772,10.872533,Augsburg,Augsburg,86154.0,Augsburg
8000664,HAUG,Augustfehn,53.220890000000004,7.759659,Apen,Apen,26689.0,Apen
8080060,DAUG,Augustusburg Bergstation,50.816613000000004,13.099016,no-data,no-data,,
8003078,AAU,Aukrug,54.082398,9.785810000000001,Aukrug,Aukrug,24613.0,
8000014,TAU,Aulendorf,47.953052,9.644046000000001,Aulendorf,Aulendorf,88326.0,
8000668,FAUM,Aumenau,50.400422,8.249249,Villmar,Villmar,65606.0,
8000669,AAH,Aumühle,53.529853,10.314672,Aumühle,Aumühle,21521.0,
8000671,FAM,Auringen-Medenbach,50.113608,8.332092999999999,Wiesbaden,Wiesbaden,65207.0,Wiesbaden
8000674,SAUW,Auw an der Kyll,49.903596,6.614525,Auw an der Kyll,Auw an der Kyll,54664.0,
8000672,NAUR,Außenried,49.015763,13.181763,Langdorf,Langdorf,94264.0,
8000675,MAY,Aying,47.968762,11.769578,Aying,Aying,85653.0,
8000633,FAL,Aßlar,50.588657,8.462756,Aßlar,Aßlar,35614.0,
8000634,MAG,Aßling(Oberbay),47.989490999999994,11.993518,Aßling,Aßling ,85617.0,
8011063,WBA,Baabe,54.362315,13.704806,no-data,no-data,,
8010013,LBB,Baalberge,51.763048,11.784682,Baalberge,Baalberge,6408.0,
8000678,MBAE,Baar-Ebenhausen,48.674463,11.460929,Baar-Ebenhausen,Baar-Ebenhausen,85107.0,
8003559,FLAS,Babenhausen Langstadt,49.922274,8.945733,Babenhausen,Babenhausen,64832.0,
8000015,FBA,Babenhausen(Hess),49.957963,8.957182000000003,Babenhausen,Babenhausen,64832.0,
8000681,RBST,Babstadt,49.24019600000001,9.060708,Bad Rappenau,Bad Rappenau,74906.0,
8000683,FBCH,Bacharach,50.056101,7.769522999999999,Bacharach,Bacharach,55422.0,
8000685,MBCN,Bachern,48.28015900000001,11.378716,Bergkirchen,Bergkirchen,85232.0,
8011065,UB,Bachfeld,50.405772,10.982451,Bachfeld,Bachfeld,96528.0,
8000686,RBH,Bachheim,47.862072,8.399399,Löffingen,Löffingen,79843.0,
8000016,TB,Backnang,48.942676,9.425989,Backnang,Backnang,71522.0,
8000689,NBAB,Bad Abbach,48.922732,11.994322,Bad Abbach,Bad Abbach,93077.0,
8000690,MBAI,Bad Aibling,47.862028,12.004157000000001,Bad Aibling,Bad Aibling,83043.0,
8000696,MBAK,Bad Aibling Kurpark,47.857617,12.013823,Bad Aibling,Bad Aibling,83043.0,
8000609,FAR,Bad Arolsen,51.3816,8.997792,no-data,no-data,,
8000864,RBEL,Bad Bellingen,47.730804,7.557600999999999,Bad Bellingen,Bad Bellingen,79415.0,
8010031,BBIG,Bad Belzig,52.135969,12.594981,Belzig,Belzig,14806.0,
8000879,HBTH,Bad Bentheim,52.30985,7.158539,Bad Bentheim,Bad Bentheim,48455.0,Bad Bentheim
8000691,RBZB,Bad Bergzabern,49.103209,8.002787,Bad Bergzabern,Bad Bergzabern,76887.0,
8011066,UBB,Bad Berka,50.896138,11.28155,Bad Berka,Bad Berka,99438.0,
8011067,UBBZ,Bad Berka Zeughausplatz,50.900441,11.280095,Bad Berka,Bad Berka,99438.0,
8000907,EBLB,Bad Berleburg,51.051196999999995,8.394109,Bad Berleburg,Bad Berleburg,57319.0,
8000935,ABVS,Bad Bevensen,53.078247,10.574141,Bad Bevensen,Bad Bevensen,29549.0,
8000988,MBIB,Bad Birnbach,48.432853,13.074034,no-data,no-data,,
8010014,UBL,Bad Blankenburg(Thüringerw),50.682648,11.275497999999999,Bad Blankenburg (Thür),Bad Blankenburg (Thür),7422.0,
8001049,KBOD,Bad Bodendorf,50.556266,7.217217,Sinzig,Sinzig,53489.0,
8001052,HBOD,Bad Bodenteich,52.834275,10.673371000000001,Bad Bodenteich,Bad Bodenteich,29389.0,
8011068,DBM,Bad Brambach,50.217587,12.311414,Bad Brambach,Bad Brambach,8648.0,
8007058,ABSD,Bad Bramstedt,53.920593000000004,9.890162,no-data,no-data,,
8007057,ABSK,Bad Bramstedt Kurhaus,53.904013,9.890463,no-data,no-data,,
8000694,KBRE,Bad Breisig,50.504218,7.304564,Bad Breisig,Bad Breisig,53498.0,
8001322,FCA,Bad Camberg,50.296433,8.255036,Bad Camberg,Bad Camberg,65520.0,
8010016,WDO,Bad Doberan,54.10000400000001,11.905335,Bad Doberan,Bad Doberan,18209.0,
8011069,WDOG,Bad Doberan Goethestraße,54.108463,11.899894,no-data,no-data,,
8081085,WDOS,Bad Doberan Stadtmitte,54.10465,11.9021,no-data,no-data,,
8000697,HBDG,Bad Driburg(Westf),51.730323,9.03081,Bad Driburg,Bad Driburg,33014.0,
8000698,RBDH,Bad Dürkheim,49.460633,8.170701,Bad Dürkheim,Bad Dürkheim,67098.0,
8000708,RBDT,Bad Dürkheim-Trift,49.466415999999995,8.193072,Bad Dürkheim,Bad Dürkheim,67098.0,
8011071,LDBG,Bad Dürrenberg,51.304941,12.069655000000001,Bad Dürrenberg,Bad Dürrenberg,6231.0,
8011072,DBEL,Bad Elster,50.296671999999994,12.256286,Bad Elster,Bad Elster,8645.0,
8000701,FEMS,Bad Ems,50.327652,7.728636999999999,Bad Ems,Bad Ems,56130.0,
8000702,FEMW,Bad Ems West,50.330694,7.706039,Bad Ems,Bad Ems,56130.0,
8001787,MBEF,Bad Endorf,47.905066,12.301558,Bad Endorf,Bad Endorf ,83093.0,
8001958,HFAL,Bad Fallingbostel,52.862925,9.700233,Fallingbostel,Fallingbostel,29683.0,
8010017,WFW,Bad Freienwalde,52.789933,14.035751000000001,Bad Freienwalde,Bad Freienwalde,16259.0,
8000017,TBF,Bad Friedrichshall Hbf,49.231571,9.199771,Bad Friedrichshall,Bad Friedrichshall,74177.0,
8000704,TBK,Bad Friedrichshall-Kochendorf,49.217753,9.211549,Bad Friedrichshall,Bad Friedrichshall,74177.0,
8000352,HBGM,Bad Gandersheim,51.86737,10.020236,Bad Gandersheim,Bad Gandersheim,37581.0,
